TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
AAYUSH      ,20231005,27.25,27.25,26.01,27.25,373
APOORVA     ,20231005,20.10,20.10,20.09,20.09,11
BNL         ,20231005,72.88,72.88,67.51,69.05,314348
FMEC        ,20231005,56.18,56.18,56.18,56.18,15
DDIL        ,20231005,5.83,5.83,5.61,5.73,100468
REMLIFE     ,20231005,660.00,684.30,622.80,630.90,8210
AARNAV      ,20231005,30.89,30.89,30.10,30.70,13815
SCL         ,20231005,37.98,38.45,37.98,38.45,1196
SIPTL       ,20231005,0.94,0.96,0.85,0.91,239179
SHIVA       ,20231005,4.36,4.38,4.36,4.37,7763
MISHTANN    ,20231005,13.80,13.90,13.17,13.36,6165717
DELTA       ,20231005,17.50,17.50,17.50,17.50,325
CGFL        ,20231005,142.15,150.00,142.15,145.05,1439
KEL         ,20231005,13.54,13.54,13.54,13.54,247
BLUECLOUDS  ,20231005,73.50,74.93,72.60,73.05,7804
KEIL        ,20231005,33.15,33.15,30.60,31.85,62239
BCLENTERPR  ,20231005,1.05,1.05,1.03,1.04,283434
VIDLI       ,20231005,72.00,72.00,68.15,71.43,2586
ACEMEN      ,20231005,53.58,57.00,53.58,56.90,1784
BFLAFL      ,20231005,14.30,14.64,13.75,14.57,5530
RCL         ,20231005,1.62,1.62,1.49,1.49,16902
KAPILRAJ    ,20231005,13.92,14.30,13.92,14.12,16055
DAL         ,20231005,23.47,23.47,23.47,23.47,1
KPEL        ,20231005,600.00,619.40,590.00,597.95,87020
IFINSER     ,20231005,18.90,20.00,18.90,20.00,3701
HILIKS      ,20231005,20.11,20.11,20.11,20.11,6043
HYPERSOFT   ,20231005,8.00,8.70,8.00,8.51,1227
FREDUN      ,20231005,900.00,928.00,900.00,908.15,1255
RELICAB     ,20231005,92.48,92.48,89.00,89.98,4389
VKAL        ,20231005,122.00,122.30,118.50,119.00,1435
MNIL        ,20231005,12.49,13.11,12.15,12.50,18592
ADVIKCA     ,20231005,2.33,2.33,2.31,2.31,466173
KDML        ,20231005,38.17,38.17,38.17,38.17,4800
UMIYA       ,20231005,6.19,6.19,5.72,6.15,2333
CHDCHEM     ,20231005,5.40,5.40,5.21,5.25,8079
LELAVOIR    ,20231005,95.12,97.00,95.12,97.00,548
BALGOPAL    ,20231005,20.15,20.18,20.15,20.18,280
SUPERIOR    ,20231005,1.49,1.49,1.42,1.42,4162
RPEL        ,20231005,599.00,612.00,571.10,588.60,60009
NINSYS      ,20231005,371.95,374.95,355.95,371.00,2423
HALDER      ,20231005,315.00,327.75,315.00,317.90,595
RSDFIN      ,20231005,79.00,83.90,79.00,79.29,106
DARSHANORNA ,20231005,3.04,3.04,2.98,3.01,18773
MADHAVIPL   ,20231005,7.20,7.20,7.19,7.19,538897
KOCL        ,20231005,2.02,2.06,2.02,2.03,10571
NAGARFERT   ,20231005,8.30,8.70,8.30,8.70,182721
SEIL        ,20231005,64.68,66.00,64.00,64.95,154770
MIL         ,20231005,84.00,84.90,81.20,84.36,12595
YASHCHEM    ,20231005,67.34,67.34,64.20,65.32,7503
JLL         ,20231005,35.00,35.48,33.20,33.21,690
TAALENT     ,20231005,2133.00,2180.65,2133.00,2149.15,1002
ZEAL        ,20231005,7.50,7.85,7.50,7.74,87310
COMSYN      ,20231005,55.50,56.87,54.50,55.07,6773
CFEL        ,20231005,130.00,132.75,122.60,126.40,23246
LLOYDSTEEL  ,20231005,42.70,43.00,42.00,42.10,179558
KPL         ,20231005,384.85,384.85,369.35,374.75,4596
LTIM        ,20231005,5201.05,5254.10,5201.05,5226.60,5975
EASTWEST    ,20231005,5.03,5.03,4.90,4.96,30329
COLORCHIPS  ,20231005,4.45,4.45,4.15,4.26,117517
LAHL        ,20231005,7.34,7.88,7.30,7.32,1488
PTIL        ,20231005,207.60,218.50,207.60,207.60,246
GOLDENCREST ,20231005,75.91,75.91,75.91,75.91,2
ECS         ,20231005,6.62,6.63,6.02,6.63,9907
FRETAIL     ,20231005,3.21,3.21,3.10,3.19,146846
SHIVAEXPO   ,20231005,7.55,7.57,7.55,7.57,30000
MITSU       ,20231005,177.50,179.05,176.00,176.40,3876
SPRAYKING   ,20231005,189.45,189.45,182.00,184.50,50753
DHATRE      ,20231005,135.85,135.85,135.85,135.85,1080
GOVNOW      ,20231005,4.84,4.84,4.84,4.84,468
VISCO       ,20231005,109.00,113.00,106.50,107.50,5050
TIAANC      ,20231005,3.59,3.59,3.41,3.41,3353
IISL        ,20231005,3.69,3.75,3.59,3.59,8459
ARCFIN      ,20231005,0.75,0.75,0.73,0.74,1448804
SAGARSOFT   ,20231005,139.00,139.00,135.00,137.25,1396
ACML        ,20231005,72.25,72.25,72.25,72.25,4000
SHASHIJIT   ,20231005,39.32,39.89,38.10,38.89,7518
PURPLE      ,20231005,3.20,3.20,3.19,3.19,9683
SUPRAPFSL   ,20231005,25.50,25.50,23.55,24.31,3932
SOUTHERNIN  ,20231005,15.00,15.72,15.00,15.50,2190
REGENCY     ,20231005,10.49,10.49,10.00,10.22,52417
SALEM       ,20231005,40.99,40.99,38.60,39.98,617
FRANKLININD ,20231005,45.52,45.52,45.50,45.52,9383
LKPSEC      ,20231005,12.83,12.83,12.32,12.47,18895
OSIAJEE     ,20231005,34.05,35.00,34.00,34.00,2352
EIKO        ,20231005,59.98,59.98,56.55,56.94,18438
AVL         ,20231005,2569.80,2569.80,2500.00,2529.35,3338
NEWLIGHT    ,20231005,17.66,18.19,17.45,17.45,1712
VSL         ,20231005,9.02,9.02,9.02,9.02,111799
MTPL        ,20231005,17.00,17.00,17.00,17.00,1
SHANGAR     ,20231005,6.60,6.90,6.32,6.67,44861
GLCL        ,20231005,30.43,30.43,27.55,29.61,1547
FLORACORP   ,20231005,8.94,9.20,8.94,9.20,1550
CFL         ,20231005,57.63,57.63,56.48,56.48,14
RMC         ,20231005,713.70,722.00,678.05,718.45,53000
PARMAX      ,20231005,30.00,32.00,29.36,29.42,1102
LLFICL      ,20231005,2.66,2.74,2.66,2.74,393358
DANUBE      ,20231005,9.27,9.36,9.10,9.36,228984
IFL         ,20231005,13.90,14.69,13.83,14.29,740579
ONTIC       ,20231005,0.57,0.58,0.57,0.57,49329
CHEMCRUX    ,20231005,313.80,318.00,313.00,314.50,13709
MANOMAY     ,20231005,135.70,139.20,135.35,135.50,1483
MAXIMUS     ,20231005,16.80,17.10,16.20,17.00,165620
PRIMEFRESH  ,20231005,263.00,263.00,263.00,263.00,750
CLFL        ,20231005,14.31,14.89,14.31,14.88,317
STARLENT    ,20231005,104.35,104.35,103.30,104.30,43142
KANUNGO     ,20231005,5.39,5.43,5.01,5.43,3216
MEERA       ,20231005,40.49,40.49,38.06,39.88,13168
IRBINVIT    ,20231005,71.29,71.29,70.50,71.00,5631
BGJL        ,20231005,12.99,13.50,12.80,13.21,95240
YUG         ,20231005,102.00,102.00,93.00,102.00,11500
INDIGRID    ,20231005,136.90,136.90,135.25,136.05,46178
VARIMAN     ,20231005,14.45,14.45,14.00,14.10,704414
RIDDHICORP  ,20231005,172.10,172.10,170.05,170.05,2821
GGENG       ,20231005,1.33,1.33,1.24,1.28,15384962
PALASHSEC   ,20231005,108.00,111.00,105.00,107.60,915
MAGADHSUGAR ,20231005,657.65,661.05,650.65,653.05,1141
CTCL        ,20231005,120.00,120.00,120.00,120.00,1500
SMRUTHIORG  ,20231005,205.80,207.40,173.50,187.80,29833
SHISHIND    ,20231005,128.85,131.00,120.55,122.00,31536
ANG         ,20231005,74.70,74.70,71.62,73.79,7734
KCDGROUP    ,20231005,16.36,17.90,16.36,16.36,625403
PROCLB      ,20231005,7.02,7.02,7.02,7.02,120
RELHOME     ,20231005,2.07,2.07,2.07,2.07,1230149
SAGAR       ,20231005,40.00,40.00,40.00,40.00,3000
PQIF        ,20231005,47.98,50.98,46.60,47.56,34448
SISL        ,20231005,1400.00,1419.60,1341.45,1391.45,39712
TTFL        ,20231005,68.00,68.50,65.06,67.90,1925
POOJA       ,20231005,36.60,36.98,35.90,36.10,63820
SAYAJIIND   ,20231005,204.00,204.00,201.00,201.90,280
MEHAI       ,20231005,17.87,18.56,17.87,18.20,5880
SGRL        ,20231005,496.25,498.90,488.05,496.80,3689
STL         ,20231005,65.98,65.98,63.64,64.01,45957
SBRANDS     ,20231005,19.91,19.91,19.91,19.91,1000
SHARIKA     ,20231005,6.51,6.64,6.45,6.46,25089
ASPIRA      ,20231005,36.50,36.50,33.75,35.45,1190
RATNABHUMI  ,20231005,126.00,126.00,122.10,122.10,1227
MRCAGRO     ,20231005,15.77,15.77,14.42,15.46,104531
SADHNA      ,20231005,4.54,4.54,4.39,4.43,79976
VITESSE     ,20231005,14.55,14.55,14.39,14.43,5024
CHANDRIMA   ,20231005,5.87,5.87,5.87,5.87,8
RITHWIKFMS  ,20231005,69.50,69.50,69.50,69.50,3000
7SEAS       ,20231005,28.60,28.60,27.50,28.25,7697
TIRUFOAM    ,20231005,80.00,80.00,80.00,80.00,355
SRUSTEELS   ,20231005,10.89,11.10,10.75,10.92,121414
ASHOKAMET   ,20231005,18.90,19.35,18.56,19.15,4034
GGL         ,20231005,12.29,12.29,11.91,12.09,10466
LAL         ,20231005,231.45,231.45,226.85,226.85,21
KENVI       ,20231005,8.32,8.58,8.30,8.48,118434
IWP         ,20231005,36.95,36.95,35.50,35.80,7359
TDSL        ,20231005,13.09,13.85,12.80,13.08,45861
BHATIA      ,20231005,24.99,25.19,24.00,24.20,277714
YSL         ,20231005,17501.00,17501.00,17450.00,17450.00,10
KANCOTEA    ,20231005,81.41,83.40,78.11,82.00,6291
INFLAME     ,20231005,649.00,674.55,649.00,668.70,6250
BPLPHARMA   ,20231005,551.55,563.95,523.10,542.15,1424
ACTIVE      ,20231005,70.00,70.00,67.40,69.90,15957
YASHO       ,20231005,1785.00,1785.00,1758.00,1760.35,144
BENARA      ,20231005,16.21,16.21,15.35,15.94,12000
TRL         ,20231005,542.00,542.00,521.00,521.00,4000
INDOUS      ,20231005,251.00,251.00,236.60,236.60,2000
MILEFUR     ,20231005,5.41,5.41,5.15,5.33,42000
UHZAVERI    ,20231005,49.49,49.49,46.27,47.70,3073
PARVATI     ,20231005,11.79,11.79,11.79,11.79,26426
INNOVATORS  ,20231005,212.00,212.00,211.65,211.65,3200
AFFORDABLE  ,20231005,633.60,653.00,633.60,651.90,18800
PALMJEWELS  ,20231005,18.40,19.55,17.50,18.65,70932
WAA         ,20231005,80.00,80.00,77.25,78.14,32000
RAJNISH     ,20231005,12.25,12.25,11.90,11.98,843695
RAWEDGE     ,20231005,44.00,44.00,43.00,43.00,404
ASHNI       ,20231005,18.89,20.50,18.89,20.09,858800
VIVANTA     ,20231005,4.66,4.74,4.43,4.67,259958
TINNATFL    ,20231005,27.74,28.00,26.50,27.85,1509
AMINTAN     ,20231005,2.12,2.25,2.05,2.24,260558
DEEP        ,20231005,90.70,92.00,89.80,90.75,31436
ASRL        ,20231005,36.58,36.58,35.80,35.98,33659
SKYGOLD     ,20231005,327.40,333.00,327.40,331.10,9232
MACH        ,20231005,35.00,40.40,35.00,36.00,6000
AAL         ,20231005,365.30,398.00,355.20,381.90,17655
DOLFIN      ,20231005,119.95,119.95,118.00,119.50,363
SHUBHAM     ,20231005,19.47,19.71,19.15,19.55,3323
AKI         ,20231005,12.45,12.45,12.45,12.45,16704
SUNRETAIL   ,20231005,0.64,0.64,0.62,0.62,480000
SMGOLD      ,20231005,22.29,22.75,22.29,22.75,119875
VIVIDM      ,20231005,54.66,54.66,52.00,54.65,1039
BCPL        ,20231005,64.00,64.00,61.50,62.27,25230
PHOSPHATE   ,20231005,126.95,126.95,126.95,126.95,5
NIFTYETF    ,20231005,208.80,208.80,205.10,205.73,239
DGL         ,20231005,3.29,3.29,3.29,3.29,2000
NIVAKA      ,20231005,2.66,2.79,2.62,2.67,11115
SRD         ,20231005,108.50,108.50,105.00,106.65,9133
DECCAN      ,20231005,34.62,34.62,33.62,33.90,33056
SPENCER     ,20231005,69.96,70.50,69.11,69.98,10585
GLOSTERLTD  ,20231005,758.45,758.45,744.65,746.35,869
JONJUA      ,20231005,18.02,18.02,18.02,18.02,69200
KRANTI      ,20231005,91.94,91.94,87.01,87.55,8838
AGOL        ,20231005,10.57,10.57,10.50,10.50,144111
AARTECH     ,20231005,171.00,171.50,166.05,166.50,1933
MSTC        ,20231005,425.05,438.55,425.05,430.85,26667
CHANDNIMACH ,20231005,15.25,15.56,15.19,15.56,2245
NSL         ,20231005,338.50,342.00,335.00,336.00,9500
VRFILMS     ,20231005,42.00,44.70,42.00,43.99,18000
GKP         ,20231005,11.90,12.00,11.60,11.78,33986
WORL        ,20231005,6.40,6.40,6.16,6.16,45716
EVANS       ,20231005,135.95,136.30,128.10,128.10,4000
BMW         ,20231005,42.75,43.25,41.60,42.15,209116
AEPL        ,20231005,16.72,17.10,16.40,16.99,27252
CHCL        ,20231005,21.54,21.98,20.43,21.11,94000
DEL         ,20231005,37.05,37.05,37.05,37.05,977
HARISH      ,20231005,45.00,45.40,44.01,45.35,4274
PARSHVA     ,20231005,178.05,200.00,172.05,180.20,328
ARL         ,20231005,42.06,43.00,42.01,42.60,1981
EARUM       ,20231005,1.00,1.02,0.98,0.99,2718308
SNXT50BEES  ,20231005,58.20,59.00,58.00,58.43,1651
SEACOAST    ,20231005,2.83,2.83,2.83,2.83,1402028
TRANSPACT   ,20231005,236.20,236.25,234.00,236.25,3000
ALPHALOGIC  ,20231005,45.12,46.02,45.12,46.02,7885
360ONE      ,20231005,509.90,509.90,488.00,494.80,4312
MUFIN       ,20231005,87.00,90.80,83.65,84.79,128642
MISQUITA    ,20231005,38.90,39.00,38.90,39.00,4000
GALACTICO   ,20231005,5.79,5.82,5.50,5.65,1340895
VEL         ,20231005,17.05,17.89,17.05,17.59,1508
GOBLIN      ,20231005,56.00,56.00,56.00,56.00,2000
GENSOL      ,20231005,1993.90,1993.90,1935.00,1958.25,1673
SHAHLON     ,20231005,13.20,13.20,12.72,12.97,15217
ANUROOP     ,20231005,20.32,20.32,18.40,18.40,230088
COLABCLOUD  ,20231005,39.00,40.99,36.05,40.98,3721
EASUN       ,20231005,48.00,48.00,48.00,48.00,15000
ASSAMENT    ,20231005,290.00,290.00,290.00,290.00,5
GIANLIFE    ,20231005,20.32,22.17,20.31,22.04,13694
NEXT50      ,20231005,451.90,454.05,451.90,453.53,110
JANUSCORP   ,20231005,4.16,4.29,4.10,4.12,91000
CBPL        ,20231005,110.00,121.95,110.00,121.95,2000
OCTAVIUSPL  ,20231005,39.75,39.75,37.05,38.99,2035
ROJL        ,20231005,4.38,4.45,4.26,4.29,506961
DJML        ,20231005,150.35,152.00,149.40,151.75,216
NATURAL     ,20231005,9.35,9.85,9.10,9.34,143926
REGIS       ,20231005,94.05,94.05,94.05,94.05,85
BONLON      ,20231005,38.99,39.45,38.00,39.45,3698
SBGLP       ,20231005,386.85,393.00,370.15,385.50,5363
MAXINDIA    ,20231005,142.10,142.30,140.30,140.65,3923
HDFCNIFBAN  ,20231005,448.00,450.19,448.00,449.00,91
SAMRATFORG  ,20231005,344.00,344.00,339.75,343.95,228
ADVAIT      ,20231005,417.15,425.00,410.10,417.20,19963
ADL         ,20231005,75.81,77.50,75.81,75.81,828
SECMARK     ,20231005,88.90,91.00,88.90,91.00,10000
ATAM        ,20231005,177.50,178.45,177.00,177.65,665
GMPL        ,20231005,177.00,197.00,177.00,179.90,92400
SHINEFASH   ,20231005,75.00,75.00,75.00,75.00,2000
ESG         ,20231005,32.08,32.25,32.08,32.23,5
RFLL        ,20231005,24.40,24.95,23.72,23.80,8870
MRP         ,20231005,140.00,140.00,132.50,133.00,14000
DAVANGERE   ,20231005,102.99,105.00,98.35,102.33,41965
ADJIA       ,20231005,31.00,31.00,30.00,30.00,4800
KMEW        ,20231005,1485.00,1519.95,1475.50,1498.10,6375
SUUMAYA     ,20231005,7.76,7.78,7.25,7.25,47250
NIKSTECH    ,20231005,333.05,333.05,333.05,333.05,600
EKI         ,20231005,455.30,458.20,440.00,444.65,127786
JETMALL     ,20231005,22.50,22.50,22.50,22.50,18000
KGES        ,20231005,14.85,14.85,14.85,14.85,12000
PGINVIT     ,20231005,100.90,101.95,99.95,100.93,220730
AAPLUSTRAD  ,20231005,9.37,9.83,9.37,9.83,48000
BFSI        ,20231005,20.40,20.40,19.95,20.01,3912
GCSL        ,20231005,193.50,194.00,190.00,191.35,20250
EPIGRAL     ,20231005,980.85,1008.35,979.60,993.40,5247
SHARPLINE   ,20231005,5.58,5.90,5.58,5.68,4479
AASHKA      ,20231005,61.00,61.65,60.50,61.08,8000
PREVEST     ,20231005,467.95,484.00,456.10,481.00,9200
MARKOLINES  ,20231005,141.55,144.65,140.25,141.80,20000
SBLI        ,20231005,71.94,71.94,70.50,70.50,4800
SVRL        ,20231005,197.00,199.90,197.00,199.90,3000
PROMAX      ,20231005,52.99,53.00,52.99,53.00,5000
ADISHAKTI   ,20231005,12.00,12.00,12.00,12.00,10000
CWD         ,20231005,650.00,650.00,635.00,645.00,600
SGFRL       ,20231005,80.44,80.44,80.44,80.44,15000
OMNIPOTENT  ,20231005,8.00,8.00,8.00,8.00,2000
CLARA       ,20231005,175.80,175.80,175.80,175.80,830
BRANDBUCKT  ,20231005,38.23,38.23,38.23,38.23,16000
WEL         ,20231005,269.50,270.00,263.25,263.25,74
ICICISILVE  ,20231005,70.25,71.64,70.00,71.26,8893
ALKOSIGN    ,20231005,109.00,109.00,101.60,108.00,28500
MAKEINDIA   ,20231005,97.50,97.50,97.50,97.50,2
QRIL        ,20231005,78.90,78.90,78.50,78.90,10000
SSTL        ,20231005,12.00,12.90,12.00,12.00,90000
SPITZE      ,20231005,200.00,200.00,200.00,200.00,2000
MIDCAPETF   ,20231005,15.20,15.40,15.06,15.13,84996
EUREKAFORBE ,20231005,499.40,503.50,495.00,496.85,31226
SEML        ,20231005,104.05,104.05,104.00,104.00,6000
DHYAANI     ,20231005,177.00,180.00,177.00,179.00,7000
TIERRA      ,20231005,140.00,142.45,134.35,137.60,2273
SILVERPRL   ,20231005,7.50,7.50,7.50,7.50,8000
GOEL        ,20231005,154.15,154.15,149.95,150.00,10400
MODIS       ,20231005,167.50,173.00,167.50,172.55,6400
PGCRL       ,20231005,317.00,317.00,312.00,312.00,1200
SAILANI     ,20231005,23.53,23.53,23.53,23.53,1600
KESAR       ,20231005,395.00,429.45,388.55,429.45,7200
JAYANT      ,20231005,87.50,87.50,86.50,87.50,4500
VEERKRUPA   ,20231005,2.32,2.39,2.32,2.39,167000
HEALTHYLIFE ,20231005,4.80,4.80,4.70,4.70,30000
DDEVPLASTIK ,20231005,202.00,205.00,201.50,202.15,43194
MOVALUE     ,20231005,62.04,63.80,62.04,63.18,413
OLATECH     ,20231005,169.75,169.75,169.75,169.75,6000
NATURO      ,20231005,14.10,14.31,14.10,14.11,20000
RHETAN      ,20231005,9.10,9.10,8.75,8.76,82500
DPL         ,20231005,15.60,15.80,15.60,15.80,18000
VOEPL       ,20231005,243.00,243.20,237.45,239.90,12000
HDFCQUAL    ,20231005,44.70,44.70,44.24,44.39,5
CONTAINE    ,20231005,79.00,79.00,77.00,77.00,4000
SRSOLTD     ,20231005,156.25,160.50,156.25,160.50,5600
TLL         ,20231005,217.00,217.00,190.10,200.00,7200
CARGOTRANS  ,20231005,75.10,83.80,75.10,83.50,7500
CNCRD       ,20231005,605.00,605.00,591.00,602.00,4000
INA         ,20231005,419.05,420.00,415.20,419.50,21000
STML        ,20231005,147.25,147.25,140.00,145.00,10800
VEDANTASSET ,20231005,48.00,48.00,48.00,48.00,3000
MAAGHADV    ,20231005,45.59,50.00,45.59,46.52,28000
PACE        ,20231005,20.87,20.91,20.72,20.75,9600
TECHNOPACK  ,20231005,92.50,96.84,92.00,92.00,10000
DHARMAJ     ,20231005,208.05,211.55,208.05,210.95,4358
UNIPARTS    ,20231005,597.95,598.00,578.00,579.85,10234
ICICICOMMO  ,20231005,64.04,64.20,63.55,63.73,1296
SULA        ,20231005,479.95,479.95,470.00,474.05,8020
AHL         ,20231005,345.00,347.90,343.00,345.40,61499
DRONACHRYA  ,20231005,177.45,180.00,175.05,176.55,60000
LANDMARK    ,20231005,806.15,810.00,785.05,788.50,8145
IEL         ,20231005,9.99,9.99,9.90,9.90,15528
KFINTECH    ,20231005,481.75,481.75,466.50,467.65,6514
ELIN        ,20231005,174.05,194.20,174.05,191.00,247754
RADIANTCMS  ,20231005,90.14,94.42,90.14,92.82,55054
AVEER       ,20231005,490.10,490.10,490.10,490.10,300
DSPBANKETF  ,20231005,44.50,44.70,44.40,44.66,249
SAH         ,20231005,97.40,97.40,96.10,97.10,4508
SVS         ,20231005,8.50,8.97,8.50,8.97,60000
ELIL        ,20231005,598.70,600.00,598.70,600.00,1200
KAMOPAINTS  ,20231005,151.45,153.50,150.50,153.00,1411
AARTIPHARM  ,20231005,437.35,448.50,428.85,430.70,22547
EARTH       ,20231005,56.95,57.90,56.00,56.09,51000
ASHIKA      ,20231005,39.00,39.00,36.03,37.00,21181
NSLNISP     ,20231005,50.06,51.10,49.91,50.87,520495
INDONG      ,20231005,20.00,20.00,20.00,20.00,8000
HDFCBSE500  ,20231005,27.47,27.90,27.11,27.39,5018
HDFCSML250  ,20231005,123.00,123.50,122.19,122.74,19875
HDFCMID150  ,20231005,150.60,151.24,150.03,151.17,1226
GOLDETF     ,20231005,56.59,57.50,56.56,56.90,3981
SEALMATIC   ,20231005,518.80,518.80,481.15,510.50,13200
ROBU        ,20231005,310.00,315.00,301.00,304.45,12000
PATRON      ,20231005,9.77,9.80,9.77,9.80,12000
RESGEN      ,20231005,69.20,69.20,68.10,68.12,18000
ITCONS      ,20231005,47.16,49.00,47.16,48.97,18000
AIRAN       ,20231005,25.40,25.50,24.55,24.78,26484
DIVGIITTS   ,20231005,1028.65,1084.80,1028.30,1050.95,15448
PSUBANKICI  ,20231005,52.83,53.09,51.80,52.18,8738
SUDARSHAN   ,20231005,82.80,83.00,81.00,81.50,17600
GSLSU       ,20231005,181.90,183.90,179.20,179.60,47214
COMMAND     ,20231005,26.50,26.50,26.50,26.50,4000
DEVLAB      ,20231005,59.00,60.90,59.00,60.90,8000
AXISPEGP    ,20231005,66.00,66.26,66.00,66.16,5
LOWVOL      ,20231005,149.00,150.05,149.00,150.05,2
JAFINANCE   ,20231005,47.00,47.00,46.50,46.95,316
USK         ,20231005,35.00,35.21,34.70,34.98,30753
MAIDEN      ,20231005,111.00,113.35,108.75,108.75,20000
EXHICON     ,20231005,277.00,280.00,273.20,273.20,6000
AVALON      ,20231005,582.55,586.95,563.55,567.85,13375
SANCODE     ,20231005,84.00,84.00,84.00,84.00,3000
BLAL        ,20231005,160.50,161.70,159.00,159.45,4535
SILVERETF   ,20231005,70.38,70.95,69.33,70.23,5436
RHL         ,20231005,104.75,107.55,104.75,105.85,1446
RETINA      ,20231005,67.00,67.00,66.90,66.90,12000
DSPGOLDETF  ,20231005,57.00,57.25,56.55,56.55,52
MANKIND     ,20231005,1810.00,1812.75,1770.50,1776.80,3462
INNOKAIZ    ,20231005,126.00,126.00,123.55,125.00,8000
AVG         ,20231005,286.05,286.80,279.90,280.75,1111
ATALREAL    ,20231005,78.90,78.90,77.01,77.50,1214
PIGL        ,20231005,43.95,43.95,41.50,42.00,1350
NXST        ,20231005,129.99,129.99,127.29,128.35,6502
PAVNAIND    ,20231005,416.75,433.10,409.85,432.05,971
HSIL        ,20231005,220.00,220.00,196.35,199.90,22400
SIGMA       ,20231005,475.00,475.00,447.40,449.90,2701
GHCLTEXTIL  ,20231005,79.60,80.30,76.82,77.73,23335
MKPL        ,20231005,837.80,872.00,821.00,865.60,21371
CFF         ,20231005,386.95,398.25,375.00,398.25,30400
COMRADE     ,20231005,146.50,149.00,146.50,149.00,4000
SILVRETF    ,20231005,68.50,69.28,68.50,69.00,6
IKIO        ,20231005,359.45,360.00,355.00,356.75,19103
BIZOTIC     ,20231005,60.64,62.67,60.50,60.50,5600
ASIAN       ,20231005,50.45,50.45,50.45,50.45,4102
COSMICCRF   ,20231005,243.00,245.00,240.30,242.05,10000
HMAAGRO     ,20231005,736.00,757.30,730.75,736.45,1890
URAVI       ,20231005,255.00,255.00,245.00,245.10,2702
VEEFIN      ,20231005,215.00,222.20,214.50,222.20,62400
IDEAFORGE   ,20231005,870.00,875.50,851.05,855.80,21934
CYIENTDLM   ,20231005,679.95,679.95,658.45,670.10,23835
DSPITETF    ,20231005,32.25,32.38,31.90,32.05,244
SENCO       ,20231005,658.00,665.10,633.00,639.45,27484
ALPHAIND    ,20231005,220.60,220.60,220.60,220.60,3600
ACCELERATE  ,20231005,218.20,220.00,218.20,220.00,3200
KAKA        ,20231005,171.00,186.00,171.00,181.45,56000
JIOFIN      ,20231005,225.55,227.90,224.20,225.45,1141148
AHASOLAR    ,20231005,326.70,326.70,306.10,306.10,3200
UTKARSHBNK  ,20231005,52.35,61.58,51.65,59.48,4217700
ASARFI      ,20231005,111.00,111.00,108.50,110.75,12000
BANKETF     ,20231005,443.24,443.86,443.24,443.86,15
NETWEB      ,20231005,847.70,847.70,822.40,825.50,5354
DSPSENXETF  ,20231005,65.80,66.03,65.80,65.80,31
DSPPSBKETF  ,20231005,52.21,53.41,51.79,53.41,317
YATHARTH    ,20231005,380.05,387.95,374.85,381.75,31159
NIITMTS     ,20231005,429.70,429.70,412.00,416.20,13112
KHAZANCHI   ,20231005,215.00,215.00,201.00,204.15,24000
ATL         ,20231005,33.90,36.70,33.90,36.06,324775
TREL        ,20231005,43.90,43.90,40.95,41.56,40321
ICICIQTY30  ,20231005,163.95,163.95,163.95,163.95,15
REDTAPE     ,20231005,469.90,469.90,448.25,450.25,18717
VLEGOV      ,20231005,34.40,34.40,32.60,32.95,42779
SBFC        ,20231005,81.34,87.25,81.34,84.22,329311
CONCORDBIO  ,20231005,1050.05,1100.00,1050.05,1090.55,14556
DPWIRES     ,20231005,679.85,680.15,652.70,654.60,5925
SHELTER     ,20231005,40.30,41.30,39.00,40.90,27000
TVSSCS      ,20231005,217.95,217.95,210.50,211.60,82498
PYRAMID     ,20231005,172.00,173.15,168.50,170.65,5204
SHOORA      ,20231005,52.90,52.90,50.01,50.01,6000
BONDADA     ,20231005,178.50,179.10,169.00,177.30,140800
AEROFLEX    ,20231005,150.00,151.00,146.50,147.05,79566
VPRPL       ,20231005,167.95,171.45,166.55,170.65,222701
NIFMID150   ,20231005,150.16,150.16,149.26,149.28,35
SHRADHAIND  ,20231005,29.60,29.60,28.25,29.04,11745
RISHABH     ,20231005,494.00,497.95,485.00,487.65,25334
RATNAVEER   ,20231005,111.80,113.35,111.00,112.30,41873
KAHAN       ,20231005,110.00,112.40,110.00,110.75,11200
JLHL        ,20231005,1103.05,1138.85,1103.05,1123.40,23898
RRKABEL     ,20231005,1410.00,1524.55,1392.00,1484.45,146164
MESON       ,20231005,212.00,216.50,206.60,208.70,40800
EMSLIMITED  ,20231005,279.85,304.90,278.80,304.90,308370
SAMHI       ,20231005,148.05,171.00,148.05,162.95,481445
ZAGGLE      ,20231005,189.65,204.25,188.60,202.95,191548
SOUTHWEST   ,20231005,141.05,141.05,133.00,133.20,1167
NAVINIFTY   ,20231005,196.00,196.14,196.00,196.14,2
NUVAMA      ,20231005,2140.15,2250.00,2111.00,2163.55,8553
KALAMANDIR  ,20231005,236.05,242.00,235.00,235.60,88185
SIGNATURE   ,20231005,468.00,480.00,468.00,471.75,18798
TECHKGREEN  ,20231005,116.45,116.45,111.00,116.45,169600
YATRA       ,20231005,130.10,137.60,129.00,136.85,163458
ARCL        ,20231005,18.21,18.21,18.21,18.21,1
JSWINFRA    ,20231005,166.10,167.85,159.20,163.90,1644611
MVGJL       ,20231005,202.05,219.75,202.05,218.25,274847
