TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
SUVEN LIFE S,20231006,72.43,73.00,71.50,71.68,31060
ARYAMAN FIN.,20231006,147.50,154.50,143.00,154.50,623
BRIDGE SECUR,20231006,12.14,12.14,11.91,11.91,517
RISA INTL   ,20231006,0.59,0.60,0.58,0.59,149510
RAJ.TUBE MFG,20231006,27.00,27.82,25.20,27.80,3102
KAY POW PAP ,20231006,7.25,7.25,7.00,7.00,27215
INTER ST.OIL,20231006,38.00,38.00,36.00,37.50,2112
GLOBAL CAP. ,20231006,0.78,0.79,0.77,0.79,135633
SAINIK FIN. ,20231006,30.20,31.70,28.72,31.70,823
RICH UNV    ,20231006,12.60,12.99,12.03,12.46,4614
QUANTUM DIG.,20231006,13.72,13.72,13.72,13.72,375
SP CAPITAL  ,20231006,23.70,23.70,22.62,23.52,2989
PAOS        ,20231006,12.85,12.85,12.85,12.85,1
KOTHARI PROD,20231006,127.05,134.05,123.35,130.25,19384
PICCADILY AG,20231006,205.80,212.75,182.10,191.60,2307629
CHAMANLAL SE,20231006,237.85,237.85,231.90,233.80,11620
CHANDRA PRAB,20231006,23.37,23.88,23.25,23.57,8439
KIMIABL     ,20231006,39.78,39.78,38.01,38.01,744
HIND.TIN WRK,20231006,124.50,126.35,122.25,123.30,13393
GODAVARI DRU,20231006,94.99,94.99,91.25,92.05,15148
PREMCO GLOB.,20231006,409.95,424.85,409.95,415.90,1390
MUKESH BABU ,20231006,116.70,121.30,116.70,121.30,220
KBS INDIA   ,20231006,10.75,10.76,10.05,10.16,56438
PRABHHANS   ,20231006,47.50,48.46,44.15,46.69,2299
NRB BEARINGS,20231006,275.00,275.15,270.60,272.00,8178
VAMSHI RUBB.,20231006,34.50,34.50,31.39,32.98,2662
NILA INFRA. ,20231006,6.60,6.66,6.55,6.60,60086
DB INT.ST.BR,20231006,29.48,30.50,28.56,29.65,3335
VINYOFLEX LT,20231006,78.76,79.01,78.76,79.01,3555
JINDAL CAP. ,20231006,36.50,37.92,36.45,37.92,16765
EPIC ENERGY ,20231006,10.25,10.69,9.50,9.50,44644
SUMEDHA FISC,20231006,37.80,38.75,37.55,37.69,18874
KUWER INDS. ,20231006,12.06,12.06,12.06,12.06,3152
CHOKSI IMAG ,20231006,53.00,54.50,49.30,51.06,1038
ASHISH POLY.,20231006,19.75,19.75,18.11,19.75,936
ADOR FONTECH,20231006,105.90,107.85,105.90,106.90,37515
SHIVA FERT. ,20231006,72.30,73.85,72.30,72.89,3915
SIDDHA VEN  ,20231006,9.13,9.13,9.13,9.13,10987
KIRAN SYNTEX,20231006,12.40,13.02,12.15,13.02,20977
SUMERU IND  ,20231006,1.68,1.68,1.53,1.64,26993
RUNGTA IRRIG,20231006,50.60,51.59,50.60,51.59,1329
VALSON INDUS,20231006,25.00,28.00,25.00,25.50,7325
SABOO SODIUM,20231006,20.40,20.40,19.50,20.14,51099
TINNARUBR   ,20231006,437.05,447.00,436.00,441.60,8650
VIKRAM THERM,20231006,105.95,105.95,101.00,105.00,31596
STRATMONT   ,20231006,48.78,48.78,48.78,48.78,2000
A.K.CAPITAL ,20231006,715.00,723.90,711.00,723.15,6203
RELAXO FOOT.,20231006,906.05,911.70,902.70,905.85,1489
VIRAT INDUS.,20231006,222.00,227.95,220.00,220.25,89
SHEETAL DIAM,20231006,40.45,40.45,39.66,40.45,81358
TERAI TEA CO,20231006,70.50,71.10,70.00,70.11,3960
MANRAJ HSG.F,20231006,22.90,22.90,22.90,22.90,80
COSCO INDIA ,20231006,195.60,204.35,195.60,200.00,677
KEN FIN.SER.,20231006,19.73,19.73,19.73,19.73,102
SHILPA MEDIC,20231006,350.05,354.40,347.85,348.20,11647
PARAMOUNT CO,20231006,65.85,66.00,61.80,63.08,43971
NCL RESEARCH,20231006,0.54,0.55,0.53,0.55,4733603
ARCHANA SOFT,20231006,18.70,18.70,18.70,18.70,4061
EXPLICIT FIN,20231006,5.09,5.09,5.09,5.09,235
LADDERUP FIN,20231006,27.79,27.79,25.75,26.20,10404
UYFINCORP   ,20231006,27.20,27.79,26.21,26.93,40397
EKAM LEASING,20231006,6.43,6.61,6.00,6.50,453
SWASTIK INV ,20231006,285.00,300.00,283.60,294.25,6957
PRIMA PLASTI,20231006,160.00,161.00,151.00,154.35,13300
TELECANOR   ,20231006,6.20,6.20,5.99,5.99,1100
CARNATION IN,20231006,5.71,5.71,5.49,5.71,5588
STURDY INDS ,20231006,0.44,0.44,0.44,0.44,27787
GARG FURNACE,20231006,190.00,190.00,184.75,184.75,3744
SAMPRE NUTRI,20231006,48.50,49.70,47.11,47.86,9552
AAIL        ,20231006,87.70,88.40,86.06,88.18,10794
VIPULORG    ,20231006,132.00,132.00,125.00,127.75,9400
ECORECO     ,20231006,220.35,220.35,220.35,220.35,3271
GOYAL ASSO. ,20231006,1.65,1.65,1.55,1.60,170276
ZENITH HEALT,20231006,4.24,4.24,4.05,4.18,20511
YORK EXPORTS,20231006,45.29,45.29,41.40,43.40,1288
SUPREME HO  ,20231006,76.95,77.90,73.11,76.34,8494
LYKISLTD    ,20231006,60.00,61.30,59.00,60.38,14550
PRIME PROP  ,20231006,20.01,20.01,20.00,20.00,602
ZENLABS     ,20231006,37.75,37.75,35.70,36.07,1698
RAJRAYON    ,20231006,38.90,38.90,37.46,37.46,1657
GOWRA LEASNG,20231006,25.50,27.35,25.50,25.50,946
JAGAN LAMPS ,20231006,90.00,95.50,88.25,91.23,253804
AJEL        ,20231006,12.76,12.76,12.60,12.60,11744
ASIT C FIN  ,20231006,122.50,133.00,122.50,128.95,1626
ENCODE      ,20231006,7.00,7.00,6.65,7.00,5403
SUPER BAKERS,20231006,24.70,26.98,24.70,26.98,1907
OVOBEL FOODS,20231006,293.00,294.40,282.40,294.40,26221
INDO ASN.FIN,20231006,11.52,13.18,11.50,12.60,3645
CORAL NEWSPR,20231006,10.79,10.79,10.26,10.26,1890
AGARWAL     ,20231006,20.85,20.88,19.50,20.88,5822
DYNAMIC PORT,20231006,47.00,47.00,43.74,43.74,5634
CEEJAY FINAN,20231006,156.00,159.80,148.00,152.10,460
SUNCITY SYNT,20231006,8.70,8.70,8.70,8.70,366
SHREE GANES.,20231006,12.51,12.51,12.51,12.51,238
OIVL        ,20231006,69.44,70.35,65.15,65.60,8198
BNR UDYOG   ,20231006,40.50,40.92,39.00,40.91,5731
KRBL LTD.   ,20231006,403.80,404.85,395.00,397.45,9950
REFNOL RESIN,20231006,105.00,107.40,103.25,104.65,6477
SSPDL LTD   ,20231006,15.50,15.55,14.79,15.20,1899
DAIKAFFIL CH,20231006,35.20,37.48,35.20,35.86,836
CIL SECURITS,20231006,27.60,28.80,27.13,28.50,5017
CLIO INFOTEC,20231006,4.22,4.49,4.08,4.25,2255
SUNSHIELD CH,20231006,812.00,825.00,809.50,812.45,696
HIPOLIN LTD.,20231006,73.03,77.50,73.03,74.00,285
CIFL        ,20231006,123.85,129.15,121.05,125.05,8440
ABVL        ,20231006,183.75,188.35,176.05,185.00,38185
SUPER CROP. ,20231006,9.12,9.13,8.70,9.03,15948
N.G.IND.LTD.,20231006,131.50,131.85,126.75,126.75,2436
ASIA PACK   ,20231006,31.90,31.90,31.90,31.90,2
ERP SOFT SYS,20231006,70.21,70.21,66.70,66.70,166
REMSONS IND.,20231006,443.10,458.90,423.50,437.40,226
STANPACKS(I),20231006,10.13,10.13,10.13,10.13,9542
SRI ADHIKARI,20231006,1.81,1.81,1.66,1.81,4312
RAMINFO     ,20231006,99.95,99.95,96.00,96.45,17323
SUNIL AGRO F,20231006,206.90,206.90,190.00,195.05,1955
DIANA TEA CO,20231006,26.61,26.85,26.50,26.58,14671
INDIAN OIL  ,20231006,90.00,90.00,89.38,89.77,455339
ALFA ICA (I),20231006,50.92,53.60,50.92,51.00,839
SKCIL       ,20231006,141.75,145.95,137.20,142.70,940
INDIA HOME  ,20231006,26.25,27.18,25.50,26.75,574
ROOPA INDUS ,20231006,41.99,42.40,40.00,42.00,2603
UNIQUE ORGAN,20231006,59.88,59.88,57.56,59.88,49091
SWARNA SECUR,20231006,37.88,37.88,37.88,37.88,134
ARIHANT SEC.,20231006,14.79,14.79,13.75,14.40,1736
VISAGAR FIN ,20231006,0.73,0.74,0.71,0.72,6508780
LIBORD SEC  ,20231006,10.61,10.61,10.50,10.50,26
JRELTD      ,20231006,37.03,37.03,37.03,37.03,50
COMPETENT AU,20231006,339.25,344.00,330.00,343.00,854
DHAN JEEVAN ,20231006,11.50,12.00,11.50,12.00,900
NEELKANTH RO,20231006,10.63,10.63,10.42,10.42,116
CONTIL I LTD,20231006,104.80,104.80,96.55,98.50,375
VIJAY SOLVEX,20231006,845.00,872.00,845.00,856.00,953
SHRI KRISH  ,20231006,33.80,33.80,31.03,33.51,1340
NIHAR INFO  ,20231006,6.06,6.06,6.06,6.06,830
UNITED CRED.,20231006,16.68,16.70,16.00,16.00,1130
ISHAN DYES  ,20231006,56.75,56.75,53.20,54.04,26431
GOTHI PLASCO,20231006,30.50,31.23,30.50,31.23,200
BALUFORGE   ,20231006,218.30,223.00,218.00,220.65,54874
CEENIK EXPO.,20231006,36.01,36.01,36.01,36.01,763
PATEL ENGG. ,20231006,53.49,53.49,51.55,51.81,1014997
MENAMANI    ,20231006,5.66,5.66,5.66,5.66,10839
INANI MARBLE,20231006,19.50,20.00,19.30,19.76,7400
GEMSTONE INV,20231006,0.95,0.95,0.95,0.95,42832
EL FORGE LTD,20231006,13.78,13.78,13.60,13.60,80693
MEDICAMEN BI,20231006,651.20,652.45,635.15,648.15,1056
DILIGENT    ,20231006,8.45,8.45,8.00,8.35,84153
EPSOM PRO   ,20231006,5.23,5.23,5.23,5.23,4
ALFAVISON.OV,20231006,19.04,19.99,19.02,19.10,26041
ORGANIC COAT,20231006,8.37,8.37,8.35,8.35,4080
CATVISION   ,20231006,14.70,14.80,14.01,14.02,1681
ABM KNOWLEDG,20231006,95.00,97.49,95.00,96.52,4708
KEMISTAR    ,20231006,46.55,46.55,42.25,45.00,5152
ASSOC.CERAMI,20231006,230.20,230.20,230.20,230.20,1
SKP SECURE. ,20231006,71.99,71.99,63.65,65.78,1347
SYSCHEM (I) ,20231006,53.50,53.96,52.50,53.38,36434
BLS INFOTE  ,20231006,2.17,2.17,2.17,2.17,837164
MEFCOM CAPIT,20231006,17.53,18.79,17.53,17.64,131717
HEMANG      ,20231006,35.00,35.00,34.05,34.41,2911
TAVERNIER   ,20231006,19.01,19.01,19.01,19.01,60
GLANCE FIN. ,20231006,59.20,61.40,58.91,59.25,464
SHILCHAR TEC,20231006,1638.00,1800.00,1630.00,1780.20,38781
TINEAGRO    ,20231006,50.55,50.55,50.55,50.55,49
NUCLE.SOFT E,20231006,990.40,1061.00,990.40,1042.25,25653
COLINZ LABOR,20231006,41.40,41.40,37.55,37.95,1517
NLFL        ,20231006,31.59,33.89,31.59,32.75,2234
MANAP FIN   ,20231006,141.35,144.00,140.35,142.90,383344
RTS POWER CO,20231006,189.00,193.00,183.00,185.30,10013
COMFORT INTE,20231006,7.40,7.90,7.36,7.90,5266882
MAYUR FLOOR.,20231006,10.43,10.43,10.00,10.43,1918
ANJANI SYNT.,20231006,29.98,31.00,29.98,30.40,4202
XTGLOBAL    ,20231006,39.08,46.66,39.00,46.66,1459152
DECO-MICA   ,20231006,77.79,77.79,71.06,77.79,2739
RANDER CORP.,20231006,10.21,10.21,10.21,10.21,9030
RASI ELECTRO,20231006,20.40,22.30,20.02,21.36,552401
SCOOBEEDAY  ,20231006,93.00,94.35,89.35,91.15,11795
DHRUVA CAP. ,20231006,102.75,102.75,102.75,102.75,2
SHAMROCK IND,20231006,3.80,3.80,3.80,3.80,300
PRIMA IND.  ,20231006,19.01,19.01,18.00,18.40,1102
INDIA GELAT.,20231006,412.00,412.00,402.00,406.95,2959
OPTIFIN     ,20231006,79.00,86.90,73.00,85.15,9843
PARAGON FIN.,20231006,31.95,33.19,30.62,31.31,1484
PRATIKSHA CH,20231006,19.00,19.00,18.26,18.41,5688
ESHAMEDIA   ,20231006,3.60,3.60,3.42,3.60,8775
REFEXRENEW  ,20231006,394.20,399.85,390.00,393.45,92
B2B SOFT.   ,20231006,28.10,28.61,27.30,28.40,1345
RADHE DEVLOP,20231006,3.01,3.06,3.01,3.04,312592
ELIXIR      ,20231006,50.01,52.90,50.00,50.35,2503
TRISHAKTI EL,20231006,41.18,41.18,39.05,41.18,7672
MARBLE      ,20231006,14.54,14.80,13.60,13.77,1098
CINDRELLA FI,20231006,10.08,10.08,10.08,10.08,216
NAT PLASTIC ,20231006,276.00,276.00,265.20,265.20,25117
LEAD FINANC ,20231006,13.75,13.75,13.20,13.20,721
NATFIT      ,20231006,117.95,135.00,115.00,132.95,85983
ARTEFACT PR ,20231006,58.50,59.69,57.05,58.34,39983
AMIT INTNL. ,20231006,3.02,3.02,3.02,3.02,33
NUTECH GLOBA,20231006,41.90,42.00,38.00,38.11,6565
DHP INDIA LT,20231006,894.75,894.75,800.65,820.80,12720
RRIL        ,20231006,21.63,21.63,21.63,21.63,43723
AVAILABLE FI,20231006,143.85,143.85,139.00,142.25,717
JAYIND      ,20231006,11.63,11.63,11.63,11.63,9
CHARMS INDUS,20231006,4.25,4.25,4.25,4.25,4326
KRETTOSYS   ,20231006,0.73,0.76,0.71,0.75,739459
VIKALP SEC. ,20231006,10.14,10.14,10.14,10.14,1011
MILE GLOBAL ,20231006,13.90,13.90,13.87,13.87,1909
BERVIN INV. ,20231006,32.42,32.42,29.75,32.03,2969
GUJ.INVESTA ,20231006,12.00,12.00,12.00,12.00,34
EASTERN TRED,20231006,38.50,38.50,37.25,37.25,472
PANACEA BIOT,20231006,178.00,181.00,174.80,176.85,97375
PEETI SECURT,20231006,23.23,25.00,23.23,23.73,65
MERCURYEV   ,20231006,46.42,48.30,46.42,48.30,674117
SHRIRAM ASSE,20231006,214.00,214.00,208.00,208.00,1925
GOLECHA GLOB,20231006,18.57,18.57,18.50,18.50,15
EKANSH      ,20231006,58.00,59.99,54.14,58.80,1898
SPAR        ,20231006,29.44,30.97,29.44,30.95,5268
BYKE HOSP   ,20231006,44.70,51.80,44.65,49.38,630889
CENTENIAL SU,20231006,152.40,152.40,139.65,152.40,4223
ARIHANT FOUN,20231006,49.00,50.99,48.00,49.60,2242
HASTI FINANC,20231006,4.93,4.93,4.93,4.93,6
UPSURGE INV.,20231006,38.05,38.86,37.00,37.63,2543
POLYCON INT.,20231006,16.20,16.20,16.20,16.20,100
SOURCENTRL  ,20231006,89.00,92.39,74.50,87.66,17167
G.G.AUTOMATI,20231006,82.20,82.20,82.20,82.20,2147
LWS KNITWEAR,20231006,14.80,15.25,14.45,14.45,1402
ANS LTD     ,20231006,9.00,9.13,9.00,9.13,1189
ALCH CORP   ,20231006,14.76,14.76,14.76,14.76,1206
TUNI TEXTILE,20231006,1.58,1.61,1.55,1.58,183982
RADIX IND   ,20231006,112.30,112.30,112.30,112.30,60
NARENDRA PRO,20231006,33.68,33.68,32.38,33.68,634
MEGA CORPN. ,20231006,2.49,2.49,2.38,2.41,35536
TAMIL.NEWSPR,20231006,259.25,259.25,255.00,256.60,14934
SHAKTI PUMPS,20231006,908.00,963.00,908.00,916.75,111578
SYSTEMATIX  ,20231006,11.23,11.23,10.17,11.05,10209
SUNGOLD CAP.,20231006,3.15,3.15,3.00,3.00,1165
SAFFRON IND ,20231006,4.09,4.09,4.01,4.09,21100
PWASML      ,20231006,26.99,26.99,25.51,26.71,25610
GOLDSTONE EN,20231006,97.95,97.95,97.95,97.95,951
VARDHMAN    ,20231006,6.50,6.50,6.18,6.18,20
MOHIT INDUS.,20231006,19.00,20.59,19.00,19.30,6443
POLYLINK POL,20231006,23.97,24.45,23.00,23.61,8583
MINAXI TEXT.,20231006,1.57,1.57,1.50,1.54,16660
CONTI.CONTRL,20231006,5.50,5.50,5.35,5.35,205
NOUVEAU     ,20231006,0.49,0.49,0.49,0.49,121133
DUKE OFFSHOR,20231006,13.93,13.93,13.93,13.93,14883
CYBELE IND  ,20231006,26.00,26.00,24.01,26.00,2069
CG-VAK SOFTW,20231006,459.00,460.00,446.10,450.65,6389
NAVKAR      ,20231006,5.75,5.75,5.36,5.57,89323
MADHUCON PRJ,20231006,5.06,5.15,5.06,5.15,29703
SYBLY INDS. ,20231006,6.80,7.46,6.80,7.35,5903
RAJESH EXPO.,20231006,500.75,509.70,496.00,497.05,56596
ESAAR (I)LTD,20231006,5.98,5.98,5.98,5.98,5547
MARIS SPIN. ,20231006,43.80,43.80,42.21,43.37,1268
INDERGIRI FN,20231006,52.85,52.85,52.85,52.85,100
STEP TWO COR,20231006,20.00,20.95,20.00,20.95,2062
ORIENT TRADE,20231006,8.35,8.40,8.18,8.39,7473
VIKASPROP   ,20231006,0.48,0.48,0.45,0.48,195045
ACE SOFTWARE,20231006,23.90,23.90,21.75,21.75,421
SOFTRAK VENT,20231006,6.43,6.43,5.99,6.05,5595
HATSUN AGRO ,20231006,1135.85,1153.00,1135.85,1148.40,740
ACCEDERE    ,20231006,68.47,68.47,61.97,66.95,2193
RISHABH DIGH,20231006,20.25,21.22,20.25,20.93,2673
MARUTI INFRA,20231006,139.00,142.00,136.10,136.65,7228
KOBO        ,20231006,2.73,2.81,2.73,2.75,9814
JINDAL WORLD,20231006,375.45,378.05,365.60,367.15,6793
SOMANY CRAM ,20231006,710.10,710.10,692.90,696.20,2843
JHAVERI CRED,20231006,149.40,149.40,149.40,149.40,783
RAGHUNATH TO,20231006,19.70,19.70,18.60,18.99,2433
SANJIVANI PA,20231006,115.00,115.35,115.00,115.35,8606
VAS INFRA   ,20231006,3.39,3.39,3.39,3.39,10
KMF BUILDERS,20231006,4.66,4.99,4.66,4.97,1632
BERYL SECUR.,20231006,17.58,17.58,17.58,17.58,537
RAP MEDIA   ,20231006,14.71,15.44,14.71,15.44,338
DEVINE IMPE ,20231006,6.76,6.76,6.14,6.30,886
BAMPSL SECUR,20231006,9.98,9.98,9.52,9.63,23572
GENPHARMA   ,20231006,4.00,4.00,3.87,3.93,330632
INCON ENGG. ,20231006,13.70,13.70,12.76,13.69,1521
GORANI INDUS,20231006,129.80,129.80,124.40,125.75,157
KG PETROCHEM,20231006,200.00,209.00,200.00,209.00,33
OROSMITHS   ,20231006,4.20,4.32,4.16,4.31,3409
TEJASSVI    ,20231006,16.49,16.49,16.49,16.49,1
LINCOLN PHAR,20231006,529.00,530.15,519.85,522.00,5234
PRAVEG      ,20231006,567.00,573.00,560.00,566.95,31113
SURAJ LTD   ,20231006,154.95,160.80,149.60,160.25,5329
MARICOLTD   ,20231006,545.05,545.55,536.15,537.35,59861
TOKYO FINANC,20231006,14.22,14.22,12.89,12.89,588
NATIONAL GEN,20231006,77.00,77.00,73.50,77.00,60
HITTCO TOOLS,20231006,10.76,10.80,10.71,10.71,13132
RRMETAL     ,20231006,39.04,39.04,37.01,37.15,1980
VISION CORPO,20231006,4.06,4.06,4.06,4.06,9372
BISIL PLAST ,20231006,2.57,2.57,2.57,2.57,56371
INANI SEC.  ,20231006,19.97,19.97,18.88,18.91,249
VAGHANI     ,20231006,10.24,11.25,10.24,10.77,995
AMERISE     ,20231006,0.56,0.61,0.56,0.60,251887
PRITHVIEXCH ,20231006,77.50,77.50,72.95,76.46,6215
RAINBOW FOUN,20231006,11.00,11.38,10.78,11.08,3820
TRICOMFRU   ,20231006,1.17,1.28,1.17,1.17,7734
PANCHSHEEL O,20231006,181.80,181.85,179.00,179.60,11206
MENON PISTON,20231006,81.26,82.80,80.90,81.10,35092
GREENCREST  ,20231006,0.65,0.65,0.64,0.65,1282651
GENNEX LAB  ,20231006,9.97,11.61,9.75,11.23,8617167
GINI SILK MI,20231006,42.63,44.37,42.63,44.37,1415
PRAJAY ENGS.,20231006,13.47,13.84,13.44,13.72,17511
BIOGEN      ,20231006,0.79,0.80,0.78,0.80,1031747
G.K.CONSULT.,20231006,7.90,7.90,7.90,7.90,5
UNJHA FORMUL,20231006,17.25,17.25,16.40,16.40,3226
POLY MEDICUR,20231006,1417.55,1423.05,1405.35,1414.75,555
SHRADDHA    ,20231006,38.05,41.00,38.05,40.25,3519
KACHCHHMIN  ,20231006,22.00,22.00,20.74,21.76,4815
PADMANABH AL,20231006,23.00,23.00,22.93,22.93,103
KACL        ,20231006,20.20,20.20,19.50,19.97,12678
KCLINFRA    ,20231006,1.99,2.00,1.90,1.97,284608
PRERNA INFR ,20231006,25.54,25.54,25.00,25.21,129407
METAL COATIN,20231006,93.55,93.55,91.20,92.65,2413
GANGAPAPERS ,20231006,77.87,79.79,77.87,79.74,85
TIRUPATI SAR,20231006,10.43,10.43,10.05,10.30,23599
NUWAY ORGANI,20231006,21.32,21.32,21.32,21.32,1100
MUNOTH FIN. ,20231006,80.33,80.33,74.90,74.93,105
RODIUM      ,20231006,65.00,65.00,57.07,64.19,23
NAGAR.AGRITE,20231006,9.94,9.94,9.93,9.94,3655
NATURA HUE C,20231006,7.71,7.71,7.70,7.71,11996
INDUSFINL   ,20231006,16.00,16.00,15.90,16.00,1050
LAHOTI OVER.,20231006,42.00,42.50,40.05,41.31,137147
TRINITYLEA  ,20231006,19.00,19.00,19.00,19.00,1
ASIAN STAR  ,20231006,845.00,860.00,842.00,842.00,317
ORIRAIL     ,20231006,96.05,96.05,96.05,96.05,50767
JOINDRE CAPI,20231006,36.75,37.99,35.75,36.31,7243
BHARATAGRI  ,20231006,108.60,108.60,105.30,107.00,7982
UNITECH INTE,20231006,5.72,6.00,5.61,5.99,3713
SACHETA MET.,20231006,19.67,19.67,19.05,19.30,31212
POPULAR EST ,20231006,17.62,17.62,15.96,17.62,3694
ANJANI FINL ,20231006,9.30,9.30,9.14,9.14,7088
REXNORD ELE.,20231006,128.10,137.00,128.10,135.95,32351
IIL         ,20231006,322.00,330.00,321.95,330.00,8314
KHANDWALA SE,20231006,25.30,25.49,25.30,25.49,201
SAWACA BUSI ,20231006,0.84,0.84,0.82,0.83,351938
CCL INTER   ,20231006,20.65,21.68,20.12,21.20,11460
GALLOPENT   ,20231006,23.82,24.00,21.00,21.74,4336
CROISSANCE  ,20231006,3.71,3.71,3.71,3.71,28193
MADHUVEER   ,20231006,38.81,38.81,38.81,38.81,54
GOPAL IRON S,20231006,7.85,8.24,7.85,8.10,3137
DHAMPURE SGR,20231006,53.76,53.76,53.76,53.76,7276
SHANTANU SHE,20231006,1.43,1.43,1.33,1.43,16941
INNOCORP L  ,20231006,5.26,5.35,5.20,5.20,8630
SARTHAK INDU,20231006,24.38,24.38,22.89,23.25,4500
SAI CAPITAL ,20231006,121.00,127.10,120.75,127.10,419
BLUE CHIP(I),20231006,0.86,0.86,0.86,0.86,6103
SERVOTEACH  ,20231006,25.11,25.11,25.11,25.11,1700
VERTEX SEC. ,20231006,3.40,3.62,3.28,3.56,56125
RIBA TEXTILS,20231006,55.69,55.69,53.00,53.95,19608
NEWINFRA    ,20231006,11.44,11.44,11.36,11.44,38410
KASHYAP     ,20231006,2.02,2.02,1.90,1.90,15811
SHREMETAL   ,20231006,29.49,30.00,29.49,30.00,29
CHARTERLOGIS,20231006,5.23,5.38,5.20,5.30,57414
HIND ALUMIN ,20231006,43.40,43.65,42.00,42.46,4346
SPECTR FOOD ,20231006,66.07,66.07,61.00,62.89,6523
AMRAWOR AGRI,20231006,0.78,0.79,0.77,0.79,268560
AUTO PINS(I),20231006,97.69,97.69,97.69,97.69,49
ODYSSEY CORP,20231006,6.62,6.94,6.51,6.73,12124
INDUCTO STL.,20231006,35.26,38.95,35.26,37.31,6556
SAM INDUS.  ,20231006,67.30,67.30,61.00,67.30,4941
POOJA ENT   ,20231006,265.00,280.00,264.75,264.75,1969
GRAVITY (I) ,20231006,4.17,4.40,4.17,4.40,15151
ESPIRE      ,20231006,39.58,39.58,39.58,39.58,600
LCC INFOTECH,20231006,1.66,1.70,1.66,1.70,10209
FILAT FASH  ,20231006,14.77,15.15,14.25,14.55,435888
SINDHU TRADE,20231006,26.50,26.90,26.00,26.00,7732
UNISTAR MULT,20231006,16.90,17.00,16.27,16.32,12579
ZENOTECH    ,20231006,66.64,66.69,61.80,62.61,106606
HINDUSTN BIO,20231006,5.56,5.80,5.30,5.68,7087
FRONTL CORP ,20231006,34.99,34.99,30.90,32.69,2741
SWELECT     ,20231006,623.65,623.65,582.80,595.60,7528
WALLFORT FIN,20231006,74.66,78.49,74.66,78.45,2593
KDDL LTD    ,20231006,2092.95,2092.95,2036.65,2048.85,1123
ADINATH EXIM,20231006,17.40,18.75,17.11,18.75,1871
ABHINAV CAP ,20231006,116.40,128.60,116.40,116.70,1318
KILPEST (I) ,20231006,787.90,788.00,725.00,763.30,4491
SUMUKA      ,20231006,145.75,147.95,141.60,142.60,4454
VANDANA     ,20231006,2.00,2.00,2.00,2.00,2852
SAGARPROD   ,20231006,3.84,3.84,3.84,3.84,67245
INDO-CITY IN,20231006,8.70,8.70,8.70,8.70,600
SBEC SUGAR  ,20231006,36.86,36.86,32.35,35.71,11062
BRIJLAXMI LE,20231006,3.71,3.99,3.71,3.88,11544
RELIAB VEN  ,20231006,11.80,11.80,11.22,11.48,32239
MOHITE      ,20231006,27.49,28.33,27.40,28.33,6630
ACL         ,20231006,98.10,99.00,98.10,98.40,3809
H.S.(I) LTD.,20231006,11.29,11.74,11.29,11.65,3510
BNK OF INDIA,20231006,108.65,110.45,107.15,108.45,734295
INDRAPRAST  ,20231006,174.80,180.95,174.80,177.05,34284
JOHNPHARMA  ,20231006,0.58,0.64,0.57,0.58,7066324
TRESCON     ,20231006,15.75,15.75,15.74,15.75,15844
GUJ.STAT.FIN,20231006,11.50,11.50,10.90,11.04,14298
SAREGAMA (I),20231006,350.55,359.00,347.35,352.65,40158
GAYATRI SUGR,20231006,23.12,23.12,23.12,23.12,158749
INDUSIND BNK,20231006,1403.05,1438.50,1402.15,1434.65,224562
INDIA TOURIS,20231006,383.40,399.45,383.25,395.15,6171
CITY UNION  ,20231006,125.05,129.80,125.05,129.10,220903
HB STOCKHOL.,20231006,55.39,55.60,54.55,54.86,1113
SIEL FINANCL,20231006,17.35,17.35,17.35,17.35,36
SOUTH IND.BK,20231006,26.74,26.84,26.15,26.72,7465211
SONATA SOFT.,20231006,1041.95,1049.40,1032.15,1042.20,3782
BENGAL TEA &,20231006,82.50,84.00,82.50,82.76,4192
NAT.ALUM    ,20231006,95.59,95.59,94.44,94.93,907566
INDIA NIPPON,20231006,496.00,503.45,496.00,500.45,628
NALWA SONS  ,20231006,2660.00,2683.30,2612.00,2642.30,234
TCI INDUS.  ,20231006,1280.00,1340.00,1225.50,1305.75,29
ORCHASP     ,20231006,2.50,2.50,2.50,2.50,67267
HCL TECHNO  ,20231006,1249.80,1255.55,1232.30,1236.15,132167
TCFC FINANCE,20231006,36.60,39.85,36.60,37.86,9943
JINDAL STE  ,20231006,686.00,697.80,681.50,683.30,108503
WOCKHARDT   ,20231006,231.45,233.15,228.65,229.55,24666
KJMCCORP    ,20231006,35.29,35.29,34.60,34.60,258
IND-SWIFT LA,20231006,89.60,96.40,89.60,93.92,28802
MELSTAR INFO,20231006,2.11,2.11,2.00,2.00,5001
MAHINDRALIFE,20231006,537.05,544.20,531.50,533.30,31335
TELESYS SOFT,20231006,8.69,8.69,8.05,8.40,7619
VAARAD      ,20231006,17.10,17.10,16.10,16.90,591
SHIVA CEMENT,20231006,50.78,50.78,49.50,49.91,96628
DANLAW TECH.,20231006,679.85,691.00,648.20,683.55,3934
HB PORTFOLIO,20231006,54.56,55.00,51.00,53.00,2672
HB ESTATE DE,20231006,41.94,41.94,38.61,41.47,624
OMNI AX'S SO,20231006,3.67,3.67,3.38,3.49,7300
TVS MOTOR L ,20231006,1518.95,1518.95,1496.20,1501.35,7900
